Day,Month,Year,Regulated,Natural
13,6,1946,6.78,7.091702758
14,6,1946,6.772,7.078598854
15,6,1946,6.671,7.0691355
16,6,1946,6.455,7.064587816
17,6,1946,6.655,7.06615358
18,6,1946,6.698,7.075022912
19,6,1946,6.7,7.091926013
20,6,1946,6.698,7.115793454
21,6,1946,6.685,7.143697918
22,6,1946,6.652,7.172137726
23,6,1946,6.614,7.19970638
24,6,1946,6.614,7.227514126
25,6,1946,6.629,7.25717678
26,6,1946,6.626,7.288681768
27,6,1946,6.609,7.320698573
28,6,1946,6.603,7.351397885
29,6,1946,6.615,7.379622646
30,6,1946,6.648,7.405533608
1,7,1946,6.692,7.430160127
2,7,1946,6.737,7.454161136
3,7,1946,6.809,7.478552185
4,7,1946,6.798,7.503619534
5,7,1946,6.779,7.528854814
6,7,1946,6.773,7.55289079
7,7,1946,6.779,7.574083059
8,7,1946,6.778,7.590868441
9,7,1946,6.767,7.602046527
10,7,1946,6.751,7.607130766
11,7,1946,6.754,7.607273955
12,7,1946,6.782,7.60476792
13,7,1946,6.833,7.602261395
14,7,1946,6.835,7.600900505
15,7,1946,6.847,7.60047072
16,7,1946,6.839,7.599897651
17,7,1946,6.831,7.598393224
18,7,1946,6.824,7.596100424
19,7,1946,6.808,7.593663875
20,7,1946,6.853,7.591728639
21,7,1946,6.976,7.590725069
22,7,1946,7.1,7.590653382
23,7,1946,7.187,7.591513595
24,7,1946,7.211,7.592875481
25,7,1946,7.217,7.594595551
26,7,1946,7.33,7.596458701
27,7,1946,7.756,7.599682744
28,7,1946,7.718,7.610781581
29,7,1946,7.698,7.641093171
30,7,1946,7.66,7.698017926
31,7,1946,7.649,7.77830072
1,8,1946,7.523,7.867961273
2,8,1946,7.435,7.958643187
3,8,1946,7.388,8.039805151
4,8,1946,7.403,8.105509355
5,8,1946,7.428,8.154840089
6,8,1946,7.48,8.191344115
7,8,1946,7.574,8.219975011
8,8,1946,7.732,8.2445955
9,8,1946,7.78,8.26699392
10,8,1946,7.838,8.287453695
11,8,1946,7.903,8.305849817
12,8,1946,7.987,8.322664438
13,8,1946,8.082,8.338376141
14,8,1946,8.231,8.353729661
15,8,1946,8.264,8.369331197
16,8,1946,8.288,8.385448061
17,8,1946,8.292,8.40247998
18,8,1946,8.299,8.420489584
19,8,1946,8.298,8.439605595
20,8,1946,8.291,8.45988884
21,8,1946,8.274,8.481598875
22,8,1946,8.21,8.504660703
23,8,1946,8.182,8.529330553
24,8,1946,8.18,8.555795513
25,8,1946,8.18,8.584173965
26,8,1946,8.18,8.61484478
27,8,1946,8.184,8.64785335
28,8,1946,8.199,8.683503871
29,8,1946,8.202,8.721833945
30,8,1946,8.211,8.76300768
31,8,1946,8.227,8.807054624
1,9,1946,8.263,8.852201407
2,9,1946,8.294,8.900222344
3,9,1946,8.324,8.950883355
4,9,1946,8.354,9.00306523
5,9,1946,8.384,9.053968966
6,9,1946,8.414,9.105427555
7,9,1946,8.444,9.159547359
8,9,1946,8.476,9.214916416
9,9,1946,8.511,9.270830393
10,9,1946,8.538,9.327763952
11,9,1946,8.578,9.386422815
12,9,1946,8.603,9.44694912
13,9,1946,8.661,9.509418622
14,9,1946,8.698,9.573127135
15,9,1946,8.744,9.637092104
16,9,1946,8.785,9.7014155
17,9,1946,8.823,9.766603661
18,9,1946,8.854,9.83262584
19,9,1946,8.888,9.900368614
20,9,1946,8.962,9.970857656
21,9,1946,9.129,10.04479606
22,9,1946,9.259,10.12285218
23,9,1946,9.266,10.2053792
24,9,1946,9.267,10.29182559
25,9,1946,9.33,10.38229458
26,9,1946,9.358,10.47824901
27,9,1946,9.36,10.58440045
28,9,1946,9.362,10.7039782
29,9,1946,9.369,10.82981868
30,9,1946,9.372,10.9538146
1,10,1946,9.381,11.06826462
2,10,1946,9.391,11.16742478
3,10,1946,9.401,11.24684841
4,10,1946,9.411,11.30577188
5,10,1946,9.423,11.34542592
6,10,1946,9.441,11.36843391
7,10,1946,9.453,11.37762759
8,10,1946,9.469,11.37533067
9,10,1946,9.472,11.36337057
10,10,1946,9.483,11.34311502
11,10,1946,9.499,11.31577088
12,10,1946,9.5,11.28254037
13,10,1946,9.5,11.2460955
14,10,1946,9.498,11.2074666
15,10,1946,9.489,11.16680433
16,10,1946,9.477,11.124792
17,10,1946,9.456,11.08126112
18,10,1946,9.424,11.03584294
19,10,1946,9.381,10.98786196
20,10,1946,9.313,10.93642177
21,10,1946,9.206,10.88104442
22,10,1946,9.083,10.82168712
23,10,1946,8.896,10.75850734
24,10,1946,8.639,10.69120332
25,10,1946,8.253,10.61768739
26,10,1946,7.679,10.53255617
27,10,1946,7.159,10.43380496
28,10,1946,7.168,10.32215992
29,10,1946,7.202,10.19681814
30,10,1946,7.137,10.05662141
31,10,1946,7.045,9.914011155
1,11,1946,6.969,9.746760445
2,11,1946,7.012,9.568416918
3,11,1946,7.038,9.401318374
4,11,1946,7.036,9.26201716
5,11,1946,7.021,9.156368478
6,11,1946,7.014,9.080265848
7,11,1946,6.996,9.02728638
8,11,1946,7.011,8.992422296
9,11,1946,7.029,8.971864755
10,11,1946,7.07,8.962841734
11,11,1946,7.089,8.962587448
12,11,1946,7.092,8.968497951
13,11,1946,7.105,8.978594992
14,11,1946,7.134,8.991344703
15,11,1946,7.201,9.005597598
16,11,1946,7.408,9.02033592
17,11,1946,7.588,9.034926296
18,11,1946,7.613,9.049117181
19,11,1946,7.592,9.0625955
20,11,1946,7.59,9.0751755
21,11,1946,7.613,9.086609395
22,11,1946,7.69,9.096587504
23,11,1946,7.654,9.104612848
24,11,1946,7.644,9.109938557
25,11,1946,7.628,9.111880155
26,11,1946,7.642,9.109500078
27,11,1946,7.622,9.102293695
28,11,1946,7.614,9.090124851
29,11,1946,7.575,9.073478134
30,11,1946,7.524,9.053213
1,12,1946,7.578,9.027728518
2,12,1946,7.556,9.001925456
3,12,1946,7.526,8.97472248
4,12,1946,7.496,8.946236131
5,12,1946,7.462,8.916520057
6,12,1946,7.418,8.884987678
7,12,1946,7.347,8.851880086
8,12,1946,7.182,8.81795678
9,12,1946,7.194,8.781658099
10,12,1946,7.212,8.742765619
11,12,1946,7.196,8.702164685
12,12,1946,7.209,8.66186607
13,12,1946,7.216,8.617276294
14,12,1946,7.24,8.592277918
15,12,1946,7.253,8.567617854
16,12,1946,7.271,8.549582
17,12,1946,7.285,8.537210566
18,12,1946,7.308,8.529330553
19,12,1946,7.31,8.52442752
20,12,1946,7.31,8.52111342
21,12,1946,7.308,8.518129875
22,12,1946,7.256,8.514349555
23,12,1946,7.065,8.508709822
24,12,1946,6.915,8.500477264
25,12,1946,6.715,8.488648808
26,12,1946,6.732,8.472413926
27,12,1946,6.789,8.45041903
28,12,1946,6.803,8.420957849
29,12,1946,6.784,8.381622392
30,12,1946,6.787,8.329814944
31,12,1946,6.775,8.263738675
1,1,1947,6.74,8.182194649
2,1,1947,6.682,8.090580319
3,1,1947,6.599,7.991034847
4,1,1947,6.453,7.887089782
5,1,1947,6.398,7.783667597
6,1,1947,6.39,7.686496875
7,1,1947,6.436,7.598894719
8,1,1947,6.361,7.520352395
9,1,1947,6.294,7.449016575
10,1,1947,6.287,7.380788272
11,1,1947,6.314,7.314477032
12,1,1947,6.346,7.251587801
13,1,1947,6.377,7.194684607
14,1,1947,6.38,7.145996029
15,1,1947,6.366,7.107470555
16,1,1947,6.303,7.080535438
17,1,1947,6.25,7.065855353
18,1,1947,6.229,7.063245592
19,1,1947,6.279,7.07137152
20,1,1947,6.44,7.087385795
21,1,1947,6.241,7.107619222
22,1,1947,6.222,7.12789728
23,1,1947,6.227,7.144142744
24,1,1947,6.227,7.152962143
25,1,1947,6.248,7.151850766
26,1,1947,6.252,7.13924887
27,1,1947,6.263,7.114604776
28,1,1947,6.286,7.078226403
29,1,1947,6.327,7.03174076
30,1,1947,6.366,6.97714872
31,1,1947,6.37,6.917296525
1,2,1947,6.37,6.86339438
2,2,1947,6.364,6.80906055
3,2,1947,6.338,6.757721535
4,2,1947,6.321,6.71109307
5,2,1947,6.324,6.669375391
6,2,1947,6.339,6.63314958
7,2,1947,6.34,6.60237998
8,2,1947,6.342,6.576484057
9,2,1947,6.347,6.554328862
10,2,1947,6.343,6.534152153
11,2,1947,6.353,6.514800253
12,2,1947,6.369,6.495423353
13,2,1947,6.37,6.4755555
14,2,1947,6.366,6.45558367
15,2,1947,6.346,6.435741151
16,2,1947,6.322,6.416496344
17,2,1947,6.324,6.397929678
18,2,1947,6.339,6.37973112
19,2,1947,6.34,6.362215037
20,2,1947,6.336,6.345697155
21,2,1947,6.327,6.330572787
22,2,1947,6.358,6.317473875
23,2,1947,6.387,6.306719731
24,2,1947,6.346,6.298079583
25,2,1947,6.307,6.291085376
26,2,1947,6.29,6.28487438
27,2,1947,6.317,6.278660888
28,2,1947,6.332,6.271972697
1,3,1947,6.397,6.27630068
2,3,1947,6.48,6.278188875
3,3,1947,6.475,6.279132886
4,3,1947,6.448,6.280312819
5,3,1947,6.426,6.282672415
6,3,1947,6.367,6.287076031
7,3,1947,6.233,6.293993465
8,3,1947,6.22,6.30318571
9,3,1947,6.238,6.314177782
10,3,1947,6.333,6.326652127
11,3,1947,6.49,6.339978291
12,3,1947,6.644,6.35391918
13,3,1947,6.603,6.36800382
14,3,1947,6.554,6.382544333
15,3,1947,6.562,6.399022462
16,3,1947,6.606,6.42054991
17,3,1947,6.614,6.450839395
18,3,1947,6.631,6.492088006
19,3,1947,6.645,6.544591784
20,3,1947,6.668,6.606537613
21,3,1947,6.713,6.67535328
22,3,1947,6.927,6.748499278
23,3,1947,7.141,6.823175272
24,3,1947,7.16,6.897239167
25,3,1947,7.146,6.969343229
26,3,1947,7.085,7.038913995
27,3,1947,7.032,7.105760767
28,3,1947,6.978,7.169177998
29,3,1947,6.952,7.227808864
30,3,1947,6.956,7.2798766
31,3,1947,6.984,7.323698518
1,4,1947,7.014,7.357748206
2,4,1947,7.038,7.383337721
3,4,1947,7.04,7.401315616
4,4,1947,7.04,7.413093534
5,4,1947,7.04,7.420285983
6,4,1947,7.04,7.424425312
7,4,1947,7.04,7.42667598
8,4,1947,7.04,7.42812782
9,4,1947,7.04,7.429434339
10,4,1947,7.04,7.431103592
11,4,1947,7.04,7.43313544
12,4,1947,7.04,7.435021875
13,4,1947,7.044,7.436472795
14,4,1947,7.061,7.437270733
15,4,1947,7.073,7.437488344
16,4,1947,7.089,7.437705951
17,4,1947,7.09,7.439084048
18,4,1947,7.09,7.442709928
19,4,1947,7.09,7.450321021
20,4,1947,7.09,7.463285955
21,4,1947,7.092,7.481805712
22,4,1947,7.103,7.503908214
23,4,1947,7.121,7.526261446
24,4,1947,7.129,7.545555195
25,4,1947,7.13,7.56029408
26,4,1947,7.136,7.57106798
27,4,1947,7.164,7.57896312
28,4,1947,7.192,7.585347464
29,4,1947,7.205,7.591011811
30,4,1947,7.221,7.59617208
1,5,1947,7.329,7.603407296
2,5,1947,7.338,7.609636339
3,5,1947,7.333,7.615218425
4,5,1947,7.339,7.620154395
5,5,1947,7.34,7.624016
6,5,1947,7.34,7.626661241
7,5,1947,7.338,7.62773348
8,5,1947,7.331,7.627233113
9,5,1947,7.33,7.62480248
10,5,1947,7.33,7.620512
11,5,1947,7.33,7.614646015
12,5,1947,7.332,7.60834782
13,5,1947,7.339,7.6026195
14,5,1947,7.338,7.598106646
15,5,1947,7.34,7.594452221
16,5,1947,7.435,7.590008185
17,5,1947,7.593,7.581545933
18,5,1947,7.362,7.565466675
19,5,1947,7.327,7.538863231
20,5,1947,7.311,7.502176038
21,5,1947,7.269,7.459231264
22,5,1947,7.125,7.416435968
23,5,1947,7.148,7.380424025
24,5,1947,7.159,7.355704755
25,5,1947,7.16,7.343583568
26,5,1947,7.16,7.342487737
27,5,1947,7.166,7.349134395
28,5,1947,7.188,7.360229118
29,5,1947,7.19,7.373136985
30,5,1947,7.194,7.3859595
31,5,1947,7.209,7.397460067
1,6,1947,7.21,7.410767864
2,6,1947,7.21,7.419850189
3,6,1947,7.206,7.424062265
4,6,1947,7.191,7.421665904
5,6,1947,7.188,7.410186382
6,6,1947,7.144,7.387488632
7,6,1947,6.996,7.351981949
8,6,1947,6.943,7.304003683
9,6,1947,6.898,7.245628582
10,6,1947,6.839,7.180939133
11,6,1947,6.704,7.11527342
12,6,1947,6.665,7.055114911
13,6,1947,6.675,7.007578745
14,6,1947,6.694,6.97639838
15,6,1947,6.679,6.960857358
16,6,1947,6.663,6.957551744
17,6,1947,6.615,6.962660094
18,6,1947,6.554,6.97242091
19,6,1947,6.583,6.983524995
20,6,1947,6.62,6.994095737
21,6,1947,6.672,7.003834765
22,6,1947,6.698,7.012668953
23,6,1947,6.7,7.0206
24,6,1947,6.708,7.02733038
25,6,1947,6.737,7.033011289
26,6,1947,6.742,7.038316366
27,6,1947,6.74,7.044590192
28,6,1947,6.723,7.053100155
29,6,1947,6.781,7.064960633
30,6,1947,6.731,7.080982304
1,7,1947,6.646,7.101745651
2,7,1947,6.531,7.126932334
3,7,1947,6.526,7.156147592
4,7,1947,6.546,7.188848166
5,7,1947,6.517,7.224418995
6,7,1947,6.43,7.26232248
7,7,1947,6.429,7.301952
8,7,1947,6.434,7.342779967
9,7,1947,6.466,7.384575848
10,7,1947,6.553,7.427329328
11,7,1947,6.653,7.469727437
12,7,1947,6.776,7.508959078
13,7,1947,6.931,7.54152604
14,7,1947,6.895,7.565466675
15,7,1947,6.878,7.58118724
16,7,1947,6.828,7.590294943
17,7,1947,6.796,7.59495387
18,7,1947,6.766,7.596960272
19,7,1947,6.738,7.59760512
20,7,1947,6.718,7.597748415
21,7,1947,6.699,7.597676768
22,7,1947,6.741,7.597748415
23,7,1947,6.94,7.597891709
24,7,1947,6.991,7.598178291
25,7,1947,6.997,7.598608153
26,7,1947,6.96,7.59910964
27,7,1947,6.995,7.59953947
28,7,1947,7.075,7.599826016
29,7,1947,7.167,7.602977595
30,7,1947,7.347,7.618795405
31,7,1947,7.493,7.6597875
1,8,1947,7.674,7.728689408
2,8,1947,7.609,7.820115166
3,8,1947,7.536,7.920091456
4,8,1947,7.53,8.016483875
5,8,1947,7.53,8.102483792
6,8,1947,7.542,8.176318819
7,8,1947,7.594,8.239091048
8,8,1947,7.631,8.292258478
9,8,1947,7.666,8.338106595
10,8,1947,7.751,8.378131174
11,8,1947,7.828,8.413463257
12,8,1947,7.89,8.445347368
13,8,1947,8.049,8.475077014
14,8,1947,8.079,8.503598393
15,8,1947,8.08,8.531979929
16,8,1947,8.076,8.560750568
17,8,1947,8.059,8.59049952
18,8,1947,8.051,8.62141518
19,8,1947,8.05,8.653814269
20,8,1947,8.05,8.687878395
21,8,1947,8.048,8.723590678
22,8,1947,8.039,8.761127848
23,8,1947,8.035,8.800469096
24,8,1947,8.054,8.841528205
25,8,1947,8.078,8.884411133
26,8,1947,8.1,8.928837896
27,8,1947,8.179,8.974912966
28,8,1947,8.253,9.020019875
29,8,1947,8.412,9.064357663
30,8,1947,8.357,9.110377016
31,8,1947,8.217,9.157677555
1,9,1947,8.086,9.204624814
2,9,1947,8.098,9.251344063
3,9,1947,8.154,9.29765102
4,9,1947,8.23,9.343854029
5,9,1947,8.27,9.389890456
6,9,1947,8.316,9.435759395
7,9,1947,8.324,9.4813395
8,9,1947,8.339,9.526511839
9,9,1947,8.342,9.570563656
10,9,1947,8.353,9.6128555
11,9,1947,8.371,9.652759805
12,9,1947,8.385,9.690365311
13,9,1947,8.414,9.725582431
14,9,1947,8.444,9.75820512
15,9,1947,8.468,9.78849408
16,9,1947,8.491,9.816646875
17,9,1947,8.561,9.842741645
18,9,1947,8.524,9.866566376
19,9,1947,8.526,9.887507878
20,9,1947,8.554,9.90495687
21,9,1947,8.58,9.918191091
22,9,1947,8.593,9.926487382
23,9,1947,8.614,9.92917472
24,9,1947,8.638,9.925915494
25,9,1947,8.646,9.916473567
26,9,1947,8.674,9.901802719
27,9,1947,8.702,9.881817497
28,9,1947,8.726,9.856883192
29,9,1947,8.757,9.828228875
30,9,1947,8.766,9.797443513
1,10,1947,8.811,9.766253887
2,10,1947,8.902,9.737815912
3,10,1947,8.91,9.714445923
4,10,1947,8.914,9.697714086
5,10,1947,8.934,9.688071214
6,10,1947,8.958,9.685011472
7,10,1947,8.966,9.687424051
8,10,1947,8.994,9.694069875
9,10,1947,9.018,9.703823504
10,10,1947,9.03,9.715794795
11,10,1947,9.078,9.729271875
12,10,1947,9.126,9.743896875
13,10,1947,9.132,9.759430424
14,10,1947,9.139,9.775809183
15,10,1947,9.14,9.793376765
16,10,1947,9.146,9.812473438
17,10,1947,9.211,9.833319886
18,10,1947,9.373,9.856306456
19,10,1947,9.377,9.88153
20,10,1947,9.367,9.90914142
21,10,1947,9.388,9.939172995
22,10,1947,9.39,9.971710745
23,10,1947,9.39,10.00655328
24,10,1947,9.386,10.0435562
25,10,1947,9.375,10.08229467
26,10,1947,9.394,10.1224058
27,10,1947,9.42,10.16325496
28,10,1947,9.433,10.2038334
29,10,1947,9.454,10.24326323
30,10,1947,9.478,10.28090327
31,10,1947,9.482,10.31607035
1,11,1947,9.493,10.34738887
2,11,1947,9.511,10.37571526
3,11,1947,9.519,10.40054518
4,11,1947,9.526,10.42180626
5,11,1947,9.552,10.43958287
6,11,1947,9.573,10.45422072
7,11,1947,9.589,10.4662184
8,11,1947,9.596,10.47606798
9,11,1947,9.62,10.48446922
10,11,1947,9.629,10.49206426
11,11,1947,9.63,10.49949205
12,11,1947,9.63,10.50733575
13,11,1947,9.636,10.51607009
14,11,1947,9.658,10.52611433
15,11,1947,9.66,10.53762098
16,11,1947,9.658,10.55053008
17,11,1947,9.651,10.56467609
18,11,1947,9.65,10.57952708
19,11,1947,9.65,10.59439834
20,11,1947,9.65,10.608611
21,11,1947,9.65,10.6213354
22,11,1947,9.646,10.63185152
23,11,1947,9.629,10.63939016
24,11,1947,9.621,10.64364966
25,11,1947,9.62,10.64468816
26,11,1947,9.616,10.64276682
27,11,1947,9.599,10.6403254
28,11,1947,9.591,10.63590783
29,11,1947,9.59,10.62675168
30,11,1947,9.59,10.61398527
1,12,1947,9.59,10.6002542
2,12,1947,9.59,10.58371943
3,12,1947,9.59,10.56709221
4,12,1947,9.59,10.54916127
5,12,1947,9.586,10.53023357
6,12,1947,9.571,10.51008957
7,12,1947,9.57,10.48882542
8,12,1947,9.57,10.46659133
9,12,1947,9.57,10.44375291
10,12,1947,9.57,10.42094845
11,12,1947,9.57,10.39909328
12,12,1947,9.57,10.37905959
13,12,1947,9.574,10.36172797
14,12,1947,9.589,10.34765968
15,12,1947,9.59,10.33681952
16,12,1947,9.59,10.32829878
17,12,1947,9.59,10.3188439
18,12,1947,9.59,10.3124795
19,12,1947,9.59,10.30698104
20,12,1947,9.59,10.30104248
21,12,1947,9.59,10.29406269
22,12,1947,9.586,10.2858203
23,12,1947,9.571,10.27658455
24,12,1947,9.57,10.26678985
25,12,1947,9.57,10.25720163
26,12,1947,9.568,10.24831476
27,12,1947,9.557,10.24068125
28,12,1947,9.538,10.23446988
29,12,1947,9.519,10.22962918
30,12,1947,9.505,10.2256663
31,12,1947,9.478,10.22197676
1,1,1948,9.454,10.21586028
2,1,1948,9.417,10.20852504
3,1,1948,9.38,10.19819961
4,1,1948,9.324,10.18332192
5,1,1948,9.272,10.16097887
6,1,1948,9.197,10.13104993
7,1,1948,9.055,10.0926078
8,1,1948,8.872,10.04558497
9,1,1948,8.621,9.990455933
10,1,1948,8.243,9.930318
11,1,1948,8.004,9.85682552
12,1,1948,7.862,9.773071875
13,1,1948,7.858,9.680125411
14,1,1948,7.893,9.580694024
15,1,1948,7.918,9.475194979
16,1,1948,7.926,9.364796854
17,1,1948,7.952,9.255910899
18,1,1948,7.971,9.15611911
19,1,1948,7.987,9.072849406
20,1,1948,8.025,9.010786952
21,1,1948,8.057,8.970340304
22,1,1948,8.058,8.949228424
23,1,1948,8.051,8.944325695
24,1,1948,8.036,8.951838
25,1,1948,7.979,8.968243807
26,1,1948,7.95,8.99058398
27,1,1948,7.937,9.016289789
28,1,1948,7.916,9.043443257
29,1,1948,7.863,9.070900095
30,1,1948,7.751,9.097841896
31,1,1948,7.746,9.123396568
1,2,1948,7.774,9.148323135
2,2,1948,7.804,9.170447374
3,2,1948,7.828,9.189725902
4,2,1948,7.836,9.205245102
5,2,1948,7.864,9.219438751
6,2,1948,7.888,9.231632224
7,2,1948,7.884,9.234415357
8,2,1948,7.854,9.241276955
9,2,1948,7.823,9.244613248
10,2,1948,7.816,9.247269091
11,2,1948,7.801,9.24776312
12,2,1948,7.8,9.245848616
13,2,1948,7.8,9.241153366
14,2,1948,7.794,9.233240355
15,2,1948,7.77,9.226806208
16,2,1948,7.757,9.210267961
17,2,1948,7.712,9.19084412
18,2,1948,7.583,9.16546603
19,2,1948,7.491,9.136211405
20,2,1948,7.42,9.104738192
21,2,1948,7.392,9.069013299
22,2,1948,7.39,9.028928509
23,2,1948,7.39,8.983925195
24,2,1948,7.39,8.933238067
25,2,1948,7.394,8.877554166
26,2,1948,7.409,8.818085731
27,2,1948,7.406,8.75542147
28,2,1948,7.382,8.69342558
29,2,1948,7.344,8.63185388
1,3,1948,7.34,8.57335928
2,3,1948,7.348,8.517466755
3,3,1948,7.383,8.464487455
4,3,1948,7.41,8.415002734
5,3,1948,7.417,8.364424414
6,3,1948,7.411,8.331635581
7,3,1948,7.396,8.301456376
8,3,1948,7.333,8.278854195
9,3,1948,7.282,8.264009981
10,3,1948,7.279,8.257225421
11,3,1948,7.313,8.258446937
12,3,1948,7.346,8.266858303
13,3,1948,7.383,8.280615248
14,3,1948,7.414,8.297399392
15,3,1948,7.444,8.315104304
16,3,1948,7.468,8.332040127
17,3,1948,7.47,8.34672888
18,3,1948,7.552,8.358304755
19,3,1948,7.778,8.36617228
20,3,1948,7.433,8.370003193
21,3,1948,7.086,8.369734399
22,3,1948,6.803,8.365634504
23,3,1948,6.773,8.357632063
24,3,1948,6.783,8.345853478
25,3,1948,6.799,8.32914056
26,3,1948,6.794,8.30510643
27,3,1948,6.772,8.268485599
28,3,1948,6.764,8.212347005
29,3,1948,6.742,8.130920955
30,3,1948,6.685,8.022578086
31,3,1948,6.474,7.895768344
1,4,1948,6.403,7.77639351
2,4,1948,6.291,7.672899929
3,4,1948,6.288,7.592947155
4,4,1948,6.35,7.53367998
5,4,1948,6.484,7.488165824
6,4,1948,6.518,7.44988622
7,4,1948,6.53,7.415927391
8,4,1948,6.566,7.385741038
9,4,1948,6.566,7.359791344
10,4,1948,6.551,7.33861508
11,4,1948,6.55,7.32245472
12,4,1948,6.55,7.311182105
13,4,1948,6.556,7.304223488
14,4,1948,6.576,7.300339743
15,4,1948,6.565,7.2982875
16,4,1948,6.538,7.296601494
17,4,1948,6.516,7.293522155
18,4,1948,6.49,7.287948224
19,4,1948,6.481,7.279142576
20,4,1948,6.482,7.267760089
21,4,1948,6.489,7.254529657
22,4,1948,6.49,7.240329296
23,4,1948,6.523,7.22552448
24,4,1948,6.644,7.210334617
25,4,1948,6.639,7.19453688
26,4,1948,6.627,7.177759446
27,4,1948,6.606,7.159480409
28,4,1948,6.58,7.139174707
29,4,1948,6.561,7.116313469
30,4,1948,6.506,7.091107395
1,5,1948,6.419,7.065035195
2,5,1948,6.358,7.038017542
3,5,1948,6.413,7.012070201
4,5,1948,6.495,6.988773875
5,5,1948,6.561,6.969793663
6,5,1948,6.626,6.955898646
7,5,1948,6.661,6.947479875
8,5,1948,6.736,6.944547161
9,5,1948,6.718,6.947028728
10,5,1948,6.705,6.954395662
11,5,1948,6.723,6.966114694
12,5,1948,6.774,6.980974832
13,5,1948,6.907,6.99761755
14,5,1948,6.91,7.014240555
15,5,1948,6.872,7.029199355
16,5,1948,6.843,7.041005494
17,5,1948,6.767,7.048771174
18,5,1948,6.708,7.051831455
19,5,1948,6.61,7.050861195
20,5,1948,6.455,7.047726046
21,5,1948,6.388,7.045336888
22,5,1948,6.441,7.046531518
23,5,1948,6.551,7.053995638
24,5,1948,6.76,7.069582733
25,5,1948,6.876,7.0951256
26,5,1948,6.869,7.132053197
27,5,1948,6.855,7.180643379
28,5,1948,6.826,7.2395195
29,5,1948,6.786,7.304809616
30,5,1948,6.737,7.371168798
31,5,1948,6.774,7.432627507
1,6,1948,6.779,7.487370979
2,6,1948,6.842,7.529142934
3,6,1948,6.977,7.55885688
4,6,1948,7.015,7.579178374
5,6,1948,7.101,7.592875481
6,6,1948,7.068,7.601831656
7,6,1948,7.042,7.607560328
8,6,1948,7.036,7.611282592
9,6,1948,7.021,7.614646015
10,6,1948,7.018,7.622013832
11,6,1948,7.007,7.64123598
12,6,1948,6.995,7.678240784
13,6,1948,7.005,7.732163635
14,6,1948,6.997,7.796087283
15,6,1948,7.022,7.86185911
16,6,1948,7.035,7.92365198
17,6,1948,7.021,7.979714595
18,6,1948,7.024,8.030814195
19,6,1948,7.066,8.07832032
20,6,1948,7.17,8.123509174
21,6,1948,7.176,8.167909875
22,6,1948,7.161,8.213982
23,6,1948,7.176,8.263128214
24,6,1948,7.299,8.315374395
25,6,1948,7.541,8.369734399
26,6,1948,7.546,8.42456952
27,6,1948,7.559,8.478072223
28,6,1948,7.554,8.529131824
29,6,1948,7.532,8.576723536
30,6,1948,7.565,8.620035728
1,7,1948,7.697,8.657415416
2,7,1948,7.714,8.688988063
3,7,1948,7.725,8.713762239
4,7,1948,7.706,8.730939769
5,7,1948,7.676,8.740037753
6,7,1948,7.646,8.741206925
7,7,1948,7.622,8.735424755
8,7,1948,7.608,8.723785853
9,7,1948,7.564,8.707508953
10,7,1948,7.56,8.687682559
11,7,1948,7.562,8.665006595
12,7,1948,7.573,8.640577855
13,7,1948,7.589,8.615502
14,7,1948,7.596,8.59115822
15,7,1948,7.624,8.56873998
16,7,1948,7.654,8.54911915
17,7,1948,7.684,8.532774617
18,7,1948,7.714,8.519986398
19,7,1948,7.748,8.510634291
20,7,1948,7.788,8.504793485
21,7,1948,7.809,8.502403171
22,7,1948,7.848,8.50366479
23,7,1948,7.865,8.508776189
24,7,1948,7.894,8.517864632
25,7,1948,7.922,8.531118952
26,7,1948,7.941,8.548656281
27,7,1948,7.953,8.570323961
28,7,1948,8.049,8.59583384
29,7,1948,8.349,8.624764544
30,7,1948,8.367,8.656433405
31,7,1948,8.336,8.690228144
1,8,1948,8.276,8.725151974
2,8,1948,8.274,8.760609214
3,8,1948,8.294,8.795947208
4,8,1948,8.322,8.830521995
5,8,1948,8.284,8.863826494
6,8,1948,8.148,8.89567992
7,8,1948,8.385,8.925775784
8,8,1948,8.414,8.954256031
9,8,1948,8.429,8.980943167
10,8,1948,8.43,9.004648035
11,8,1948,8.43,9.024380413
12,8,1948,8.426,9.041425081
13,8,1948,8.409,9.055984595
14,8,1948,8.397,9.067126143
15,8,1948,8.376,9.075049779
16,8,1948,8.352,9.080014534
17,8,1948,8.344,9.082841443
18,8,1948,8.31,9.0846628
19,8,1948,8.264,9.086421032
20,8,1948,8.256,9.089057792
21,8,1948,8.21,9.093137101
22,8,1948,8.091,9.098845294
23,8,1948,8.08,9.10611687
24,8,1948,8.08,9.114510094
25,8,1948,8.025,9.123334015
26,8,1948,7.826,9.13202499
27,8,1948,7.832,9.13970912
28,8,1948,7.845,9.14595192
29,8,1948,7.829,9.1503195
30,8,1948,7.809,9.152627286
31,8,1948,7.764,9.153063833
1,9,1948,7.748,9.14988283
2,9,1948,7.691,9.145202995
3,9,1948,7.617,9.138959715
4,9,1948,7.544,9.130712461
